id,date,price,adjusted_price,zip
26,Sep 2017,$235.9K,235900,24073
26,Aug 2017,$237.2K,237200,24073
26,Jul 2017,$234K,234000,24073
26,Jun 2017,$232.4K,232400,24073
26,May 2017,$233.8K,233800,24073
26,Apr 2017,$233.3K,233300,24073
26,Mar 2017,$233K,233000,24073
26,Feb 2017,$229.4K,229400,24073
26,Jan 2017,$225.3K,225300,24073
26,Dec 2016,$230.5K,230500,24073
26,Nov 2016,$230.1K,230100,24073
26,Oct 2016,$229.2K,229200,24073
26,Sep 2016,$226.8K,226800,24073
26,Aug 2016,$226.2K,226200,24073
26,Jul 2016,$225.6K,225600,24073
26,Jun 2016,$224.6K,224600,24073
26,May 2016,$220.4K,220400,24073
26,Apr 2016,$214K,214000,24073
26,Mar 2016,$215K,215000,24073
26,Feb 2016,$218.4K,218400,24073
26,Jan 2016,$222.6K,222600,24073
26,Dec 2015,$222.6K,222600,24073
26,Nov 2015,$224.9K,224900,24073
26,Oct 2015,$224.7K,224700,24073
26,Sep 2015,$222.9K,222900,24073
26,Aug 2015,$224.3K,224300,24073
26,Jul 2015,$225.2K,225200,24073
26,Jun 2015,$228.9K,228900,24073
26,May 2015,$228.6K,228600,24073
26,Apr 2015,$222.2K,222200,24073
26,Mar 2015,$217.6K,217600,24073
26,Feb 2015,$216.6K,216600,24073
26,Jan 2015,$219.2K,219200,24073
26,Dec 2014,$213.5K,213500,24073
26,Nov 2014,$209.2K,209200,24073
26,Oct 2014,$216.2K,216200,24073
26,Sep 2014,$208.1K,208100,24073
27,Sep 2024,$342.8K,342800,24073
27,Aug 2024,$359.6K,359600,24073
27,Jul 2024,$377.6K,377600,24073
27,Jun 2024,$370K,370000,24073
27,May 2024,$381K,381000,24073
27,Apr 2024,$377.9K,377900,24073
27,Mar 2024,$374.9K,374900,24073
27,Feb 2024,$378.9K,378900,24073
27,Jan 2024,$374.2K,374200,24073
27,Dec 2023,$372.4K,372400,24073
27,Nov 2023,$374.1K,374100,24073
27,Oct 2023,$376.1K,376100,24073
27,Sep 2023,$381K,381000,24073
27,Aug 2023,$378.5K,378500,24073
27,Jul 2023,$380K,380000,24073
27,Jun 2023,$382K,382000,24073
27,May 2023,$373.7K,373700,24073
27,Apr 2023,$367.1K,367100,24073
27,Mar 2023,$364.7K,364700,24073
27,Feb 2023,$357.4K,357400,24073
27,Jan 2023,$353.8K,353800,24073
27,Dec 2022,$356.3K,356300,24073
27,Nov 2022,$358.4K,358400,24073
27,Oct 2022,$361K,361000,24073
27,Sep 2022,$363.3K,363300,24073
27,Aug 2022,$362.3K,362300,24073
27,Jul 2022,$367K,367000,24073
27,Jun 2022,$372.1K,372100,24073
27,May 2022,$373.2K,373200,24073
27,Apr 2022,$369.7K,369700,24073
27,Mar 2022,$366.8K,366800,24073
27,Feb 2022,$367.3K,367300,24073
27,Jan 2022,$354.5K,354500,24073
27,Dec 2021,$342.3K,342300,24073
27,Nov 2021,$326.3K,326300,24073
27,Oct 2021,$324.9K,324900,24073
27,Sep 2021,$322.9K,322900,24073
27,Aug 2021,$307.5K,307500,24073
27,Jul 2021,$306.6K,306600,24073
27,Jun 2021,$305.3K,305300,24073
27,May 2021,$304.2K,304200,24073
27,Apr 2021,$300K,300000,24073
27,Mar 2021,$298.8K,298800,24073
27,Feb 2021,$297.6K,297600,24073
27,Jan 2021,$294.5K,294500,24073
27,Dec 2020,$293.4K,293400,24073
27,Nov 2020,$292.3K,292300,24073
27,Oct 2020,$289.7K,289700,24073
27,Sep 2020,$288.7K,288700,24073
27,Aug 2020,$287.8K,287800,24073
27,Jul 2020,$287.1K,287100,24073
27,Jun 2020,$286.1K,286100,24073
27,May 2020,$291.1K,291100,24073
27,Apr 2020,$291.3K,291300,24073
27,Mar 2020,$287K,287000,24073
27,Feb 2020,$298.2K,298200,24073
27,Jan 2020,$297.4K,297400,24073
27,Dec 2019,$296.5K,296500,24073
27,Nov 2019,$295.8K,295800,24073
27,Oct 2019,$301.5K,301500,24073
27,Sep 2019,$300.3K,300300,24073
27,Aug 2019,$299K,299000,24073
27,Jul 2019,$296.4K,296400,24073
27,Jun 2019,$294.8K,294800,24073
27,May 2019,$294.1K,294100,24073
27,Apr 2019,$292.3K,292300,24073
27,Mar 2019,$290.4K,290400,24073
27,Feb 2019,$288.3K,288300,24073
27,Jan 2019,$285.8K,285800,24073
27,Dec 2018,$284K,284000,24073
27,Nov 2018,$282.6K,282600,24073
27,Oct 2018,$282.3K,282300,24073
27,Sep 2018,$281.3K,281300,24073
27,Aug 2018,$280.5K,280500,24073
27,Jul 2018,$279K,279000,24073
27,Jun 2018,$279K,279000,24073
27,May 2018,$279K,279000,24073
27,Apr 2018,$245.2K,245200,24073
27,Mar 2018,$245K,245000,24073
27,Feb 2018,$245K,245000,24073
27,Jan 2018,$244.6K,244600,24073
27,Dec 2017,$243.2K,243200,24073
27,Nov 2017,$241.3K,241300,24073
27,Oct 2017,$243.3K,243300,24073
27,Sep 2017,$241.3K,241300,24073
27,Aug 2017,$240K,240000,24073
27,Jul 2017,$239.3K,239300,24073
27,Jun 2017,$238.9K,238900,24073
27,May 2017,$238.3K,238300,24073
27,Apr 2017,$237.8K,237800,24073
27,Mar 2017,$237K,237000,24073
27,Feb 2017,$235.7K,235700,24073
27,Jan 2017,$235.7K,235700,24073
27,Dec 2016,$234.6K,234600,24073
27,Nov 2016,$234K,234000,24073
27,Oct 2016,$234.9K,234900,24073
27,Sep 2016,$234.3K,234300,24073
27,Aug 2016,$233.6K,233600,24073
27,Jul 2016,$232.7K,232700,24073
27,Jun 2016,$232.3K,232300,24073
27,May 2016,$232.8K,232800,24073
27,Apr 2016,$231.5K,231500,24073
27,Mar 2016,$231K,231000,24073
27,Feb 2016,$234.4K,234400,24073
27,Jan 2016,$233.8K,233800,24073
27,Dec 2015,$233.5K,233500,24073
27,Nov 2015,$233K,233000,24073
27,Oct 2015,$232.2K,232200,24073
27,Sep 2015,$228.7K,228700,24073
27,Aug 2015,$225.9K,225900,24073
27,Jul 2015,$223.6K,223600,24073
27,Jun 2015,$221.4K,221400,24073
27,May 2015,$222K,222000,24073
27,Apr 2015,$215.8K,215800,24073
27,Mar 2015,$211.7K,211700,24073
27,Feb 2015,$205.5K,205500,24073
27,Jan 2015,$200.7K,200700,24073
27,Dec 2014,$201K,201000,24073
27,Nov 2014,$203.4K,203400,24073
27,Oct 2014,$208.7K,208700,24073
27,Sep 2014,$203K,203000,24073
28,Sep 2024,$241.1K,241100,24073
28,Aug 2024,$237.4K,237400,24073
28,Jul 2024,$245.5K,245500,24073
28,Jun 2024,$236.5K,236500,24073
28,May 2024,$237.8K,237800,24073
28,Apr 2024,$236.8K,236800,24073
28,Mar 2024,$233.6K,233600,24073
28,Feb 2024,$226.2K,226200,24073
28,Jan 2024,$220.7K,220700,24073
28,Dec 2023,$219.8K,219800,24073
28,Nov 2023,$221.8K,221800,24073
28,Oct 2023,$224.1K,224100,24073
28,Sep 2023,$225.8K,225800,24073
28,Aug 2023,$223K,223000,24073
28,Jul 2023,$230.5K,230500,24073
28,Jun 2023,$231.8K,231800,24073
28,May 2023,$219.8K,219800,24073
28,Apr 2023,$216.5K,216500,24073
28,Mar 2023,$213.5K,213500,24073
28,Feb 2023,$207.7K,207700,24073
28,Jan 2023,$204.8K,204800,24073
28,Dec 2022,$204.6K,204600,24073
28,Nov 2022,$206.3K,206300,24073
28,Oct 2022,$207.5K,207500,24073
28,Sep 2022,$205.9K,205900,24073
28,Aug 2022,$205.5K,205500,24073
28,Jul 2022,$206.3K,206300,24073
28,Jun 2022,$207.5K,207500,24073
28,May 2022,$205.3K,205300,24073
28,Apr 2022,$203.1K,203100,24073
28,Mar 2022,$199.2K,199200,24073
28,Feb 2022,$194.5K,194500,24073
28,Jan 2022,$191.4K,191400,24073
28,Dec 2021,$187.3K,187300,24073
28,Nov 2021,$185.4K,185400,24073
28,Oct 2021,$184.1K,184100,24073
28,Sep 2021,$183K,183000,24073
28,Aug 2021,$182K,182000,24073
28,Jul 2021,$181.6K,181600,24073
28,Jun 2021,$176.4K,176400,24073
28,May 2021,$166.5K,166500,24073
28,Apr 2021,$164.9K,164900,24073
28,Mar 2021,$155.6K,155600,24073
28,Feb 2021,$164K,164000,24073
28,Jan 2021,$161.3K,161300,24073
28,Dec 2020,$158.8K,158800,24073
28,Nov 2020,$160.2K,160200,24073
28,Oct 2020,$158.6K,158600,24073
28,Sep 2020,$158.2K,158200,24073
28,Aug 2020,$154.4K,154400,24073
28,Jul 2020,$153.9K,153900,24073
28,Jun 2020,$152.9K,152900,24073
28,May 2020,$152.4K,152400,24073
28,Apr 2020,$149.4K,149400,24073
28,Mar 2020,$145.4K,145400,24073
28,Feb 2020,$142.9K,142900,24073
28,Jan 2020,$142.9K,142900,24073
28,Dec 2019,$142.4K,142400,24073
28,Nov 2019,$142.2K,142200,24073
28,Oct 2019,$144.9K,144900,24073
28,Sep 2019,$144.4K,144400,24073
28,Aug 2019,$143.6K,143600,24073
28,Jul 2019,$142.5K,142500,24073
28,Jun 2019,$141.6K,141600,24073
28,May 2019,$141.1K,141100,24073
28,Apr 2019,$140.3K,140300,24073
28,Mar 2019,$139.5K,139500,24073
28,Feb 2019,$138.5K,138500,24073
28,Jan 2019,$137.4K,137400,24073
28,Dec 2018,$136.5K,136500,24073
28,Nov 2018,$135.8K,135800,24073
28,Oct 2018,$135.7K,135700,24073
28,Sep 2018,$135.1K,135100,24073
28,Aug 2018,$134.6K,134600,24073
28,Jul 2018,$134.4K,134400,24073
28,Jun 2018,$134.2K,134200,24073
28,May 2018,$133.8K,133800,24073
28,Apr 2018,$133.3K,133300,24073
28,Mar 2018,$132.8K,132800,24073
28,Feb 2018,$132.2K,132200,24073
28,Jan 2018,$131.8K,131800,24073
28,Dec 2017,$131.3K,131300,24073
28,Nov 2017,$130.9K,130900,24073
28,Oct 2017,$130.4K,130400,24073
28,Sep 2017,$129.9K,129900,24073
28,Aug 2017,$129.4K,129400,24073
28,Jul 2017,$128.9K,128900,24073
28,Jun 2017,$128.4K,128400,24073
28,May 2017,$128K,128000,24073
28,Apr 2017,$127.7K,127700,24073
28,Mar 2017,$127.3K,127300,24073
28,Feb 2017,$131.5K,131500,24073
28,Jan 2017,$131.5K,131500,24073
28,Dec 2016,$130.5K,130500,24073
28,Nov 2016,$130.5K,130500,24073
28,Oct 2016,$130.3K,130300,24073
28,Sep 2016,$131.1K,131100,24073
28,Aug 2016,$138.4K,138400,24073
28,Jul 2016,$139K,139000,24073
28,Jun 2016,$139K,139000,24073
28,May 2016,$139K,139000,24073
28,Apr 2016,$138.9K,138900,24073
28,Mar 2016,$138.6K,138600,24073
28,Feb 2016,$138.6K,138600,24073
28,Jan 2016,$138.8K,138800,24073
28,Dec 2015,$138.6K,138600,24073
28,Nov 2015,$139.6K,139600,24073
28,Oct 2015,$141K,141000,24073
28,Sep 2015,$124.8K,124800,24073
28,Aug 2015,$124K,124000,24073
28,Jul 2015,$125.7K,125700,24073
28,Jun 2015,$127.4K,127400,24073
28,May 2015,$128.1K,128100,24073
28,Apr 2015,$132.5K,132500,24073
28,Mar 2015,$133.1K,133100,24073
28,Feb 2015,$133.4K,133400,24073
28,Jan 2015,$134.3K,134300,24073
28,Dec 2014,$131.6K,131600,24073
28,Nov 2014,$130.4K,130400,24073
28,Oct 2014,$130K,130000,24073
28,Sep 2014,$130.1K,130100,24073
29,Sep 2024,$218.3K,218300,24073
29,Aug 2024,$215.4K,215400,24073
29,Jul 2024,$231.8K,231800,24073
29,Jun 2024,$239.4K,239400,24073
29,May 2024,$235K,235000,24073
29,Apr 2024,$231.5K,231500,24073
29,Mar 2024,$224.4K,224400,24073
29,Feb 2024,$195.4K,195400,24073
29,Jan 2024,$184.7K,184700,24073
29,Dec 2023,$191.3K,191300,24073
29,Nov 2023,$204.9K,204900,24073
29,Oct 2023,$198.8K,198800,24073
29,Sep 2023,$204.4K,204400,24073
29,Aug 2023,$210K,210000,24073
29,Jul 2023,$214.5K,214500,24073
29,Jun 2023,$210.7K,210700,24073
29,May 2023,$207.3K,207300,24073
29,Apr 2023,$200.6K,200600,24073
29,Mar 2023,$198.6K,198600,24073
29,Feb 2023,$203.3K,203300,24073
29,Jan 2023,$210K,210000,24073
29,Dec 2022,$215K,215000,24073
29,Nov 2022,$218.3K,218300,24073
29,Oct 2022,$225K,225000,24073
29,Sep 2022,$228.8K,228800,24073
29,Aug 2022,$229.8K,229800,24073
29,Jul 2022,$234.8K,234800,24073
29,Jun 2022,$235.2K,235200,24073
29,May 2022,$229.3K,229300,24073
29,Apr 2022,$224.7K,224700,24073
29,Mar 2022,$218.7K,218700,24073
29,Feb 2022,$210K,210000,24073
29,Jan 2022,$208.1K,208100,24073
29,Dec 2021,$209.8K,209800,24073
29,Nov 2021,$208.1K,208100,24073
29,Oct 2021,$207.5K,207500,24073
29,Sep 2021,$205.2K,205200,24073
29,Aug 2021,$204.5K,204500,24073
29,Jul 2021,$203.3K,203300,24073
29,Jun 2021,$185.4K,185400,24073
29,May 2021,$150.8K,150800,24073
29,Apr 2021,$149.5K,149500,24073
29,Mar 2021,$141K,141000,24073
29,Feb 2021,$168.1K,168100,24073
29,Jan 2021,$164.6K,164600,24073
29,Dec 2020,$161.1K,161100,24073
29,Nov 2020,$160.8K,160800,24073
29,Oct 2020,$159.9K,159900,24073
29,Sep 2020,$131.4K,131400,24073
29,Aug 2020,$150.2K,150200,24073
29,Jul 2020,$153.2K,153200,24073
29,Jun 2020,$155K,155000,24073
29,May 2020,$155.3K,155300,24073
29,Apr 2020,$152.1K,152100,24073
29,Mar 2020,$153.7K,153700,24073
29,Feb 2020,$152.9K,152900,24073
29,Jan 2020,$149.5K,149500,24073
29,Dec 2019,$157.8K,157800,24073
29,Nov 2019,$154.4K,154400,24073
29,Oct 2019,$167.2K,167200,24073
29,Sep 2019,$175.6K,175600,24073
29,Aug 2019,$174.8K,174800,24073
29,Jul 2019,$172K,172000,24073
29,Jun 2019,$172K,172000,24073
29,May 2019,$169.2K,169200,24073
29,Apr 2019,$122.4K,122400,24073
29,Mar 2019,$120.1K,120100,24073
29,Feb 2019,$119.6K,119600,24073
29,Jan 2019,$119.2K,119200,24073
29,Dec 2018,$119.2K,119200,24073
29,Nov 2018,$123.7K,123700,24073
29,Oct 2018,$120.8K,120800,24073
29,Sep 2018,$118.8K,118800,24073
29,Aug 2018,$117K,117000,24073
29,Jul 2018,$119.1K,119100,24073
29,Jun 2018,$115.5K,115500,24073
29,May 2018,$118K,118000,24073
29,Apr 2018,$117.8K,117800,24073
29,Mar 2018,$114K,114000,24073
29,Feb 2018,$114.9K,114900,24073
29,Jan 2018,$116.4K,116400,24073
29,Dec 2017,$111.9K,111900,24073
29,Nov 2017,$110.2K,110200,24073
29,Oct 2017,$111K,111000,24073
29,Sep 2017,$110.4K,110400,24073
29,Aug 2017,$115.9K,115900,24073
29,Jul 2017,$114K,114000,24073
29,Jun 2017,$109.8K,109800,24073
29,May 2017,$109.6K,109600,24073
29,Apr 2017,$109.5K,109500,24073
29,Mar 2017,$110.8K,110800,24073
29,Feb 2017,$116.8K,116800,24073
29,Jan 2017,$112.4K,112400,24073
29,Dec 2016,$110.1K,110100,24073
29,Nov 2016,$108.9K,108900,24073
29,Oct 2016,$108.7K,108700,24073
29,Sep 2016,$105.1K,105100,24073
29,Aug 2016,$105.1K,105100,24073
29,Jul 2016,$106.4K,106400,24073
29,Jun 2016,$106.4K,106400,24073
29,May 2016,$107.6K,107600,24073
29,Apr 2016,$105.7K,105700,24073
29,Mar 2016,$106.6K,106600,24073
29,Feb 2016,$110.8K,110800,24073
29,Jan 2016,$110.5K,110500,24073
29,Dec 2015,$115.2K,115200,24073
29,Nov 2015,$116.8K,116800,24073
29,Oct 2015,$115K,115000,24073
29,Sep 2015,$118K,118000,24073
29,Aug 2015,$115.8K,115800,24073
29,Jul 2015,$116.4K,116400,24073
29,Jun 2015,$119.9K,119900,24073
29,May 2015,$119.9K,119900,24073
29,Apr 2015,$123.4K,123400,24073
29,Mar 2015,$126K,126000,24073
29,Feb 2015,$126.4K,126400,24073
29,Jan 2015,$126K,126000,24073
29,Dec 2014,$122.3K,122300,24073
29,Nov 2014,$124.2K,124200,24073
29,Oct 2014,$120K,120000,24073
29,Sep 2014,$121.6K,121600,24073
30,Sep 2024,$365.3K,365300,24073
30,Aug 2024,$379.6K,379600,24073
30,Jul 2024,$391.6K,391600,24073
30,Jun 2024,$387.3K,387300,24073
30,May 2024,$384.4K,384400,24073
30,Apr 2024,$382.6K,382600,24073
30,Mar 2024,$378.1K,378100,24073
30,Feb 2024,$377.4K,377400,24073
30,Jan 2024,$370.1K,370100,24073
30,Dec 2023,$370.2K,370200,24073
30,Nov 2023,$374.5K,374500,24073
30,Oct 2023,$372K,372000,24073
30,Sep 2023,$377.2K,377200,24073
30,Aug 2023,$377.2K,377200,24073
30,Jul 2023,$378.7K,378700,24073
30,Jun 2023,$378.2K,378200,24073
30,May 2023,$372.6K,372600,24073
30,Apr 2023,$367.4K,367400,24073
30,Mar 2023,$363.3K,363300,24073
30,Feb 2023,$357.7K,357700,24073
30,Jan 2023,$356.3K,356300,24073
30,Dec 2022,$357K,357000,24073
30,Nov 2022,$359.3K,359300,24073
30,Oct 2022,$362.2K,362200,24073
30,Sep 2022,$363.9K,363900,24073
30,Aug 2022,$362.8K,362800,24073
30,Jul 2022,$366.4K,366400,24073
30,Jun 2022,$370.1K,370100,24073
30,May 2022,$368.2K,368200,24073
30,Apr 2022,$362.7K,362700,24073
30,Mar 2022,$354.4K,354400,24073
30,Feb 2022,$342.4K,342400,24073
30,Jan 2022,$337.8K,337800,24073
30,Dec 2021,$333.7K,333700,24073
30,Nov 2021,$330.9K,330900,24073
30,Oct 2021,$328.8K,328800,24073
30,Sep 2021,$327.6K,327600,24073
30,Aug 2021,$327.7K,327700,24073
30,Jul 2021,$326.7K,326700,24073
30,Jun 2021,$321K,321000,24073
30,May 2021,$311.8K,311800,24073
30,Apr 2021,$310.1K,310100,24073
30,Mar 2021,$299.1K,299100,24073
30,Feb 2021,$284K,284000,24073
30,Jan 2021,$286.3K,286300,24073
30,Dec 2020,$287.9K,287900,24073
30,Nov 2020,$286.8K,286800,24073
30,Oct 2020,$282.9K,282900,24073
30,Sep 2020,$281.9K,281900,24073
30,Aug 2020,$281K,281000,24073
30,Jul 2020,$281.7K,281700,24073
30,Jun 2020,$280.6K,280600,24073
30,May 2020,$279.7K,279700,24073
30,Apr 2020,$277.4K,277400,24073
30,Mar 2020,$276.6K,276600,24073
30,Feb 2020,$275.8K,275800,24073
30,Jan 2020,$275.6K,275600,24073
30,Dec 2019,$274.8K,274800,24073
30,Nov 2019,$273.9K,273900,24073
30,Oct 2019,$279.4K,279400,24073
30,Sep 2019,$278K,278000,24073
30,Aug 2019,$276.4K,276400,24073
30,Jul 2019,$274.9K,274900,24073
30,Jun 2019,$273.2K,273200,24073
30,May 2019,$271.7K,271700,24073
30,Apr 2019,$269.9K,269900,24073
30,Mar 2019,$268.2K,268200,24073
30,Feb 2019,$266.5K,266500,24073
30,Jan 2019,$265K,265000,24073
30,Dec 2018,$263.4K,263400,24073
30,Nov 2018,$261.9K,261899,24073
30,Oct 2018,$261.7K,261700,24073
30,Sep 2018,$260.5K,260500,24073
30,Aug 2018,$259.3K,259300,24073
30,Jul 2018,$259K,259000,24073
30,Jun 2018,$258.7K,258700,24073
30,May 2018,$258.2K,258200,24073
30,Apr 2018,$256.8K,256800,24073
30,Mar 2018,$256K,256000,24073
30,Feb 2018,$255.1K,255100,24073
30,Jan 2018,$254.1K,254100,24073
30,Dec 2017,$255K,255000,24073
30,Nov 2017,$255.9K,255900,24073
30,Oct 2017,$255.9K,255900,24073
30,Sep 2017,$252.5K,252500,24073
30,Aug 2017,$261.8K,261800,24073
30,Jul 2017,$258.3K,258300,24073
30,Jun 2017,$259.8K,259800,24073
30,May 2017,$255.1K,255100,24073
30,Apr 2017,$254.8K,254800,24073
30,Mar 2017,$255.2K,255200,24073
30,Feb 2017,$256.2K,256200,24073
30,Jan 2017,$251.8K,251800,24073
30,Dec 2016,$254.2K,254200,24073
30,Nov 2016,$252.3K,252300,24073
30,Oct 2016,$251.1K,251100,24073
30,Sep 2016,$249.4K,249400,24073
30,Aug 2016,$247.6K,247600,24073
30,Jul 2016,$246.3K,246300,24073
30,Jun 2016,$245.5K,245500,24073
30,May 2016,$243.8K,243800,24073
30,Apr 2016,$242.8K,242800,24073
30,Mar 2016,$241.2K,241200,24073
30,Feb 2016,$239K,239000,24073
30,Jan 2016,$249.4K,249400,24073
30,Dec 2015,$252.3K,252300,24073
30,Nov 2015,$253.1K,253100,24073
30,Oct 2015,$250.8K,250800,24073
30,Sep 2015,$249K,249000,24073
30,Aug 2015,$248.4K,248400,24073
30,Jul 2015,$248.7K,248700,24073
30,Jun 2015,$250.9K,250900,24073
30,May 2015,$251.1K,251100,24073
30,Apr 2015,$219.1K,219100,24073
30,Mar 2015,$215.6K,215600,24073
30,Feb 2015,$213K,213000,24073
30,Jan 2015,$210.6K,210600,24073
30,Dec 2014,$206.2K,206200,24073
30,Nov 2014,$205.3K,205300,24073
30,Oct 2014,$209.3K,209300,24073
30,Sep 2014,$203.4K,203400,24073
31,Sep 2024,$174.5K,174500,24073
31,Aug 2024,$173.9K,173900,24073
31,Jul 2024,$175.8K,175800,24073
31,Jun 2024,$186.1K,186100,24073
31,May 2024,$208.5K,208500,24073
31,Apr 2024,$267.5K,267500,24073
31,Mar 2024,$262.9K,262900,24073
31,Feb 2024,$246.7K,246700,24073
31,Jan 2024,$246.3K,246300,24073
31,Dec 2023,$246K,246000,24073
31,Nov 2023,$245.9K,245900,24073
31,Oct 2023,$248.3K,248300,24073
31,Sep 2023,$250.8K,250800,24073
31,Aug 2023,$253.9K,253900,24073
31,Jul 2023,$256.1K,256100,24073
31,Jun 2023,$260K,260000,24073
31,May 2023,$258.4K,258399,24073
31,Apr 2023,$253.5K,253500,24073
31,Mar 2023,$250.9K,250900,24073
31,Feb 2023,$242.5K,242500,24073
31,Jan 2023,$237.8K,237800,24073
31,Dec 2022,$238.8K,238800,24073
31,Nov 2022,$241K,241000,24073
31,Oct 2022,$242.9K,242900,24073
31,Sep 2022,$243.4K,243400,24073
31,Aug 2022,$242K,242000,24073
31,Jul 2022,$242.4K,242400,24073
31,Jun 2022,$241.1K,241100,24073
31,May 2022,$240.2K,240200,24073
31,Apr 2022,$237.9K,237900,24073
31,Mar 2022,$235K,235000,24073
31,Feb 2022,$231.8K,231800,24073
31,Jan 2022,$229.4K,229400,24073
31,Dec 2021,$225.9K,225900,24073
31,Nov 2021,$224K,224000,24073
31,Oct 2021,$222.7K,222700,24073
31,Sep 2021,$222K,222000,24073
31,Aug 2021,$222.4K,222400,24073
31,Jul 2021,$220.6K,220600,24073
31,Jun 2021,$207.5K,207500,24073
31,May 2021,$183.9K,183900,24073
31,Apr 2021,$181.8K,181800,24073
31,Mar 2021,$174.3K,174300,24073
31,Feb 2021,$182.8K,182800,24073
31,Jan 2021,$182.9K,182900,24073
31,Dec 2020,$179.7K,179700,24073
31,Nov 2020,$177.1K,177100,24073
31,Oct 2020,$178.7K,178700,24073
31,Sep 2020,$189.4K,189400,24073
31,Aug 2020,$181.4K,181400,24073
31,Jul 2020,$180.8K,180800,24073
31,Jun 2020,$180.2K,180200,24073
31,May 2020,$176.5K,176500,24073
31,Apr 2020,$181.8K,181800,24073
31,Mar 2020,$182.4K,182400,24073
31,Feb 2020,$181.2K,181200,24073
31,Jan 2020,$176.8K,176800,24073
31,Dec 2019,$180.8K,180800,24073
31,Nov 2019,$177.6K,177600,24073
31,Oct 2019,$180K,180000,24073
31,Sep 2019,$174.9K,174900,24073
31,Aug 2019,$168.6K,168600,24073
31,Jul 2019,$175.6K,175600,24073
31,Jun 2019,$186.1K,186100,24073
31,May 2019,$187.5K,187500,24073
31,Apr 2019,$186.3K,186300,24073
31,Mar 2019,$185K,185000,24073
31,Feb 2019,$183.8K,183800,24073
31,Jan 2019,$182.7K,182700,24073
31,Dec 2018,$181.6K,181600,24073
31,Nov 2018,$180.6K,180600,24073
31,Oct 2018,$180.5K,180500,24073
31,Sep 2018,$179.7K,179700,24073
31,Aug 2018,$179K,179000,24073
31,Jul 2018,$178.7K,178700,24073
31,Jun 2018,$178.3K,178300,24073
31,May 2018,$178K,178000,24073
31,Apr 2018,$177.1K,177100,24073
31,Mar 2018,$176.5K,176500,24073
31,Feb 2018,$176K,176000,24073
31,Jan 2018,$175.3K,175300,24073
31,Dec 2017,$174.6K,174600,24073
31,Nov 2017,$173.9K,173900,24073
31,Oct 2017,$173.2K,173200,24073
31,Sep 2017,$172.5K,172500,24073
31,Aug 2017,$171.9K,171900,24073
31,Jul 2017,$171.4K,171400,24073
31,Jun 2017,$170.9K,170900,24073
31,May 2017,$170.4K,170400,24073
31,Apr 2017,$170K,170000,24073
31,Mar 2017,$169.5K,169500,24073
31,Feb 2017,$169.1K,169100,24073
31,Jan 2017,$168.5K,168500,24073
31,Dec 2016,$167.9K,167900,24073
31,Nov 2016,$167.4K,167400,24073
31,Oct 2016,$166.8K,166800,24073
31,Sep 2016,$166.3K,166300,24073
31,Aug 2016,$165.9K,165900,24073
31,Jul 2016,$165.4K,165400,24073
31,Jun 2016,$165K,165000,24073
31,May 2016,$162.6K,162600,24073
31,Apr 2016,$162.6K,162600,24073
31,Mar 2016,$162.1K,162100,24073
31,Feb 2016,$144.4K,144400,24073
31,Jan 2016,$142.2K,142200,24073
31,Dec 2015,$144.6K,144600,24073
31,Nov 2015,$145.6K,145600,24073
31,Oct 2015,$144.9K,144900,24073
31,Sep 2015,$143.5K,143500,24073
31,Aug 2015,$144.7K,144700,24073
31,Jul 2015,$144.8K,144800,24073
31,Jun 2015,$146.1K,146100,24073
31,May 2015,$147.5K,147500,24073
31,Apr 2015,$139K,139000,24073
31,Mar 2015,$139.2K,139200,24073
31,Feb 2015,$139.4K,139400,24073
31,Jan 2015,$138.6K,138600,24073
31,Dec 2014,$134.7K,134700,24073
31,Nov 2014,$136.2K,136200,24073
31,Oct 2014,$137.7K,137700,24073
31,Sep 2014,$136.7K,136700,24073
32,Sep 2024,$237K,237000,24073
32,Aug 2024,$237.3K,237300,24073
32,Jul 2024,$214.2K,214200,24073
32,Jun 2024,$214.8K,214800,24073
32,May 2024,$215.1K,215100,24073
32,Apr 2024,$213.8K,213800,24073
32,Mar 2024,$211.3K,211300,24073
32,Feb 2024,$208.9K,208900,24073
32,Jan 2024,$204.2K,204200,24073
32,Dec 2023,$203.5K,203500,24073
32,Nov 2023,$208K,208000,24073
32,Oct 2023,$208.2K,208200,24073
32,Sep 2023,$208.9K,208900,24073
32,Aug 2023,$208.8K,208800,24073
32,Jul 2023,$210.6K,210600,24073
32,Jun 2023,$209.1K,209100,24073
32,May 2023,$199K,199000,24073
32,Apr 2023,$193.8K,193800,24073
32,Mar 2023,$189.6K,189600,24073
32,Feb 2023,$176.6K,176600,24073
32,Jan 2023,$172.5K,172500,24073
32,Dec 2022,$172.2K,172200,24073
32,Nov 2022,$177.8K,177800,24073
32,Oct 2022,$192.4K,192400,24073
32,Sep 2022,$193.1K,193100,24073
32,Aug 2022,$194.5K,194500,24073
32,Jul 2022,$197.1K,197100,24073
32,Jun 2022,$196.7K,196700,24073
32,May 2022,$194.1K,194100,24073
32,Apr 2022,$156.3K,156300,24073
32,Mar 2022,$154.6K,154600,24073
32,Feb 2022,$152.6K,152600,24073
32,Jan 2022,$154.6K,154600,24073
32,Sep 2021,$148.6K,148600,24073
32,Aug 2021,$148.6K,148600,24073
32,Jul 2021,$148.6K,148600,24073
32,Jun 2021,$148.6K,148600,24073
